filename,width,height,class,xmin,ymin,xmax,ymax
banana_0030.jpg,500,410,banana,272,50,343,97
banana_0030.jpg,500,410,banana,162,13,205,81
banana_0030.jpg,500,410,banana,194,39,236,90
banana_0031.jpg,500,375,banana,46,122,135,375
banana_0031.jpg,500,375,banana,13,62,89,264
banana_0031.jpg,500,375,banana,195,138,256,366
banana_0031.jpg,500,375,banana,270,109,348,373
banana_0032.jpg,500,375,banana,64,124,152,365
banana_0032.jpg,500,375,banana,149,156,196,364
banana_0032.jpg,500,375,banana,225,150,275,358
banana_0032.jpg,500,375,banana,235,85,401,140
banana_0032.jpg,500,375,banana,327,190,485,237
banana_0032.jpg,500,375,banana,327,237,494,293
banana_0032.jpg,500,375,banana,305,266,498,347
banana_0032.jpg,500,375,banana,261,146,351,309
banana_0033.jpg,500,375,banana,14,31,218,227
banana_0033.jpg,500,375,banana,17,152,185,260
banana_0033.jpg,500,375,banana,10,241,191,333
banana_0034.jpg,500,354,banana,76,5,483,335
banana_0034.jpg,500,354,banana,30,85,256,354
banana_0035.jpg,500,333,banana,188,230,229,256
banana_0036.jpg,500,496,banana,138,8,411,496
banana_0036.jpg,500,496,banana,15,8,175,496
banana_0036.jpg,500,496,banana,330,28,500,418
banana_0037.jpg,500,375,banana,8,75,206,339
banana_0037.jpg,500,375,banana,173,100,270,375
banana_0037.jpg,500,375,banana,286,79,461,375
banana_0037.jpg,500,375,banana,360,29,500,347
banana_0038.jpg,500,375,banana,183,44,207,72
banana_0038.jpg,500,375,banana,197,62,228,98
banana_0039.jpg,500,333,banana,26,52,478,313
banana_0040.jpg,375,500,banana,275,341,307,419
banana_0040.jpg,375,500,banana,308,349,335,421
banana_0040.jpg,375,500,banana,248,347,294,419
banana_0040.jpg,375,500,banana,235,377,283,416
banana_0040.jpg,375,500,banana,18,405,107,431
banana_0041.jpg,500,375,banana,189,84,244,98
banana_0041.jpg,500,375,banana,181,90,248,115
banana_0041.jpg,500,375,banana,252,113,267,166
banana_0041.jpg,500,375,banana,289,125,302,158
banana_0041.jpg,500,375,banana,406,222,458,251
banana_0041.jpg,500,375,banana,425,243,467,291
banana_0041.jpg,500,375,banana,458,248,482,310
banana_0041.jpg,500,375,banana,11,239,54,269
banana_0043.jpg,333,500,banana,141,59,246,117
banana_0043.jpg,333,500,banana,185,337,305,395
banana_0043.jpg,333,500,banana,193,82,265,109
banana_0043.jpg,333,500,banana,153,128,216,152
banana_0043.jpg,333,500,banana,212,114,276,143
banana_0043.jpg,333,500,orange,235,143,298,189
banana_0043.jpg,333,500,orange,236,192,300,243
banana_0043.jpg,333,500,orange,234,245,298,296
banana_0043.jpg,333,500,orange,233,417,292,467
banana_0044.jpg,378,500,banana,74,101,357,166
banana_0044.jpg,378,500,banana,82,304,314,389
banana_0045.jpg,363,500,banana,11,93,144,487
banana_0045.jpg,363,500,banana,83,51,363,328
banana_0045.jpg,363,500,banana,193,66,352,190
banana_0046.jpg,500,436,banana,105,1,199,241
banana_0046.jpg,500,436,banana,168,10,251,234
banana_0046.jpg,500,436,banana,239,13,343,232
banana_0046.jpg,500,436,banana,32,273,158,436
banana_0046.jpg,500,436,banana,120,305,190,436
banana_0046.jpg,500,436,banana,218,305,248,436
banana_0046.jpg,500,436,banana,274,296,355,436
banana_0047.jpg,500,375,banana,86,211,173,273
banana_0047.jpg,500,375,banana,270,79,308,167
banana_0048.jpg,500,333,banana,58,107,452,275
banana_0049.jpg,500,375,banana,264,65,354,175
banana_0049.jpg,500,375,banana,208,106,304,205
banana_0050.jpg,500,348,banana,331,148,483,346
banana_0051.jpg,500,500,banana,166,48,332,148
banana_0051.jpg,500,500,banana,148,106,311,168
banana_0051.jpg,500,500,banana,118,138,317,203
banana_0051.jpg,500,500,banana,118,340,314,374
banana_0051.jpg,500,500,banana,132,381,330,443
banana_0051.jpg,500,500,orange,211,182,268,233
banana_0051.jpg,500,500,orange,290,219,355,287
banana_0051.jpg,500,500,orange,241,214,295,281
banana_0051.jpg,500,500,orange,188,282,257,341
banana_0051.jpg,500,500,orange,101,280,169,336
banana_0051.jpg,500,500,orange,134,227,185,279
banana_0051.jpg,500,500,orange,182,225,245,280
banana_0052.jpg,500,375,banana,76,146,339,370
banana_0052.jpg,500,375,banana,220,76,376,292
banana_0052.jpg,500,375,banana,298,38,500,184
banana_0053.jpg,500,375,banana,7,63,295,366
banana_0054.jpg,500,399,banana,197,25,401,250
banana_0054.jpg,500,399,banana,98,228,499,380
banana_0055.jpg,375,500,banana,117,144,322,491
banana_0056.jpg,333,500,banana,74,22,146,136
banana_0056.jpg,333,500,banana,138,57,201,154
banana_0056.jpg,333,500,banana,202,1,292,129
banana_0056.jpg,333,500,banana,265,41,333,168
banana_0057.jpg,500,332,banana,15,3,414,201
banana_0057.jpg,500,332,banana,17,166,280,301
banana_0057.jpg,500,332,banana,209,224,387,323
banana_0057.jpg,500,332,banana,244,3,451,69
banana_0057.jpg,500,332,banana,398,131,500,212
banana_0058.jpg,500,332,banana,56,84,469,308
banana_0059.jpg,500,333,banana,120,6,465,153
banana_0059.jpg,500,333,banana,172,139,408,321
banana_0060.jpg,500,333,banana,79,14,268,223
banana_0060.jpg,500,333,banana,102,101,355,255
banana_0061.jpg,500,329,banana,33,26,134,303
banana_0061.jpg,500,329,banana,154,22,256,328
banana_0061.jpg,500,329,banana,312,55,499,329
banana_0062.jpg,500,159,banana,2,7,496,152
banana_0063.jpg,500,333,banana,118,58,479,209
banana_0063.jpg,500,333,banana,92,153,455,319
banana_0063.jpg,500,333,banana,183,21,381,108
banana_0063.jpg,500,333,banana,328,59,402,115
banana_0064.jpg,500,333,banana,21,19,189,333
banana_0064.jpg,500,333,banana,199,24,493,294
banana_0065.jpg,333,500,banana,67,18,260,500
banana_0066.jpg,500,333,banana,38,76,494,248
banana_0067.jpg,500,333,banana,18,98,134,280
banana_0067.jpg,500,333,banana,100,151,483,332
banana_0068.jpg,500,375,banana,80,92,444,285
banana_0069.jpg,500,375,pineapple,262,185,364,326
banana_0069.jpg,500,375,orange,194,134,249,186
banana_0069.jpg,500,375,orange,275,146,319,193
banana_0069.jpg,500,375,orange,176,107,215,148
banana_0069.jpg,500,375,apple,133,179,159,208
banana_0069.jpg,500,375,apple,198,184,233,213
banana_0069.jpg,500,375,apple,165,165,191,204
banana_0069.jpg,500,375,apple,236,188,251,214
banana_0069.jpg,500,375,banana,300,121,364,173
banana_0069.jpg,500,375,banana,330,94,361,145
banana_0069.jpg,500,375,banana,344,137,384,232
banana_0070.jpg,500,398,banana,8,1,97,119
banana_0070.jpg,500,398,banana,82,2,224,116
banana_0070.jpg,500,398,banana,219,4,312,137
banana_0070.jpg,500,398,apple,15,94,327,346
banana_0070.jpg,500,398,orange,266,120,457,336
banana_0071.jpg,500,375,banana,309,197,500,352
banana_0071.jpg,500,375,banana,162,214,497,372
banana_0071.jpg,500,375,banana,82,135,424,255
banana_0071.jpg,500,375,banana,43,20,355,199
banana_0072.jpg,500,375,banana,23,16,499,356
banana_0073.jpg,500,400,banana,249,131,419,399
banana_0073.jpg,500,400,banana,333,92,500,371
banana_0074.jpg,500,375,banana,127,32,239,194
banana_0074.jpg,500,375,banana,97,3,283,80
banana_0074.jpg,500,375,banana,275,33,341,112
banana_0074.jpg,500,375,banana,249,1,315,46
banana_0075.jpg,500,408,banana,7,37,296,380
banana_0078.jpg,500,375,banana,11,18,490,358
banana_0079.jpg,500,340,banana,370,107,421,219
banana_0079.jpg,500,340,banana,169,10,234,134
banana_0079.jpg,500,340,banana,230,13,318,125
banana_0079.jpg,500,340,banana,297,101,375,164
banana_0079.jpg,500,340,banana,424,96,491,189
banana_0079.jpg,500,340,banana,439,185,487,249
banana_0079.jpg,500,340,banana,110,9,163,121
banana_0080.jpg,500,375,banana,269,125,441,375
banana_0080.jpg,500,375,banana,168,93,398,287
banana_0080.jpg,500,375,banana,185,9,372,71
banana_0080.jpg,500,375,banana,448,149,495,375
banana_0081.jpg,500,375,banana,120,1,500,331
banana_0081.jpg,500,375,banana,15,49,388,375
banana_0082.jpg,500,375,banana,40,50,467,278
banana_0083.jpg,500,402,banana,23,1,498,261
banana_0083.jpg,500,402,banana,3,122,468,390
banana_0084.jpg,500,332,banana,215,5,265,184
banana_0084.jpg,500,332,banana,259,31,465,332
banana_0084.jpg,500,332,banana,305,45,500,322
banana_0084.jpg,500,332,banana,355,31,500,259
banana_0084.jpg,500,332,orange,63,144,168,265
banana_0084.jpg,500,332,orange,1,82,66,205
banana_0084.jpg,500,332,orange,4,56,105,148
banana_0086.jpg,500,500,orange,67,54,123,131
banana_0086.jpg,500,500,orange,149,8,200,53
banana_0086.jpg,500,500,orange,128,58,171,95
banana_0086.jpg,500,500,apple,114,91,182,149
banana_0086.jpg,500,500,banana,184,103,315,145
banana_0086.jpg,500,500,banana,171,76,304,117
banana_0086.jpg,500,500,banana,151,47,299,89
banana_0087.jpg,500,360,banana,229,162,267,297
banana_0087.jpg,500,360,banana,268,198,345,303
banana_0087.jpg,500,360,banana,131,221,213,313
banana_0087.jpg,500,360,banana,82,258,216,311
banana_0087.jpg,500,360,banana,327,102,346,181
banana_0087.jpg,500,360,banana,347,104,374,195
banana_0087.jpg,500,360,banana,352,134,417,188
banana_0087.jpg,500,360,banana,363,161,436,199
banana_0087.jpg,500,360,banana,273,233,370,316
banana_0087.jpg,500,360,banana,290,272,390,324
banana_0087.jpg,500,360,banana,188,188,242,288
banana_0087.jpg,500,360,banana,158,206,223,301
banana_0088.jpg,500,268,banana,115,51,170,156
banana_0088.jpg,500,268,banana,43,91,141,201
banana_0088.jpg,500,268,banana,194,37,224,179
banana_0088.jpg,500,268,banana,201,118,252,216
banana_0088.jpg,500,268,banana,148,134,188,228
banana_0088.jpg,500,268,banana,262,57,293,176
banana_0089.jpg,500,166,banana,43,23,163,132
banana_0089.jpg,500,166,banana,11,21,115,114
banana_0089.jpg,500,166,banana,68,44,167,80
banana_0089.jpg,500,166,orange,167,66,232,139
banana_0089.jpg,500,166,pear,226,55,319,151
banana_0089.jpg,500,166,pear,371,44,440,152
banana_0090.jpg,500,375,banana,204,53,274,157
banana_0090.jpg,500,375,banana,105,70,177,184
banana_0090.jpg,500,375,banana,11,108,105,216
banana_0090.jpg,500,375,banana,208,157,261,264
banana_0090.jpg,500,375,banana,256,152,328,252
banana_0090.jpg,500,375,banana,364,182,439,282
banana_0090.jpg,500,375,banana,66,204,108,263
banana_0090.jpg,500,375,banana,30,268,124,373
banana_0090.jpg,500,375,banana,437,98,495,182
banana_0090.jpg,500,375,banana,405,19,457,98
banana_0090.jpg,500,375,banana,343,50,407,172
banana_0091.jpg,333,500,banana,22,24,259,500
banana_0091.jpg,333,500,banana,206,20,332,493
banana_0092.jpg,500,333,banana,17,71,317,310
banana_0092.jpg,500,333,banana,118,91,470,315
banana_0092.jpg,500,333,banana,309,143,487,247
banana_0093.jpg,375,500,banana,71,68,161,256
banana_0093.jpg,375,500,banana,124,54,238,221
banana_0093.jpg,375,500,banana,159,39,313,164
banana_0093.jpg,375,500,banana,187,9,360,109
banana_0094.jpg,333,500,banana,21,67,279,452
banana_0094.jpg,333,500,banana,133,33,333,368
banana_0095.jpg,500,375,banana,89,106,326,193
banana_0095.jpg,500,375,banana,76,166,122,190
banana_0096.jpg,374,500,banana,28,303,335,477
banana_0096.jpg,374,500,apple,74,113,185,212
banana_0096.jpg,374,500,apple,205,106,310,207
banana_0097.jpg,380,380,banana,5,46,223,375
banana_0097.jpg,380,380,banana,141,66,324,380
banana_0097.jpg,380,380,banana,5,67,122,297
banana_0098.jpg,500,375,banana,150,103,303,200
banana_0098.jpg,500,375,banana,224,86,366,207
banana_0098.jpg,500,375,orange,1,93,99,205
banana_0098.jpg,500,375,orange,69,120,202,221
banana_0098.jpg,500,375,orange,201,179,316,224
banana_0099.jpg,500,375,banana,213,67,359,374
banana_0099.jpg,500,375,banana,315,62,461,310
banana_0100.jpg,500,375,banana,114,45,257,375
banana_0100.jpg,500,375,banana,217,17,483,375
banana_0101.jpg,500,375,banana,13,162,326,375
banana_0102.jpg,426,500,banana,111,78,324,340
banana_0102.jpg,426,500,banana,332,107,426,382
banana_0102.jpg,426,500,banana,40,23,211,173
banana_0103.jpg,420,308,banana,1,21,417,152
banana_0103.jpg,420,308,banana,32,173,126,234
banana_0103.jpg,420,308,banana,132,101,176,235
banana_0103.jpg,420,308,banana,158,138,263,264
banana_0103.jpg,420,308,banana,168,204,336,283
banana_0104.jpg,500,375,banana,195,7,489,262
banana_0105.jpg,500,375,banana,62,35,284,375
banana_0105.jpg,500,375,apple,277,16,500,325
banana_0105.jpg,500,375,apple,182,285,451,375
banana_0106.jpg,480,360,banana,35,31,116,136
banana_0106.jpg,480,360,banana,117,6,198,136
banana_0106.jpg,480,360,banana,163,18,302,132
banana_0106.jpg,480,360,banana,216,56,453,189
banana_0106.jpg,480,360,banana,153,131,352,323
banana_0106.jpg,480,360,banana,84,130,192,352
banana_0106.jpg,480,360,banana,288,161,426,360
banana_0106.jpg,480,360,banana,1,113,86,227
banana_0107.jpg,500,375,banana,53,88,226,375
banana_0107.jpg,500,375,banana,241,90,385,375
banana_0108.jpg,500,334,banana,89,38,208,240
banana_0108.jpg,500,334,banana,205,61,269,118
banana_0108.jpg,500,334,pear,176,113,254,214
banana_0108.jpg,500,334,pear,116,170,206,249
banana_0108.jpg,500,334,orange,2,181,83,285
banana_0108.jpg,500,334,orange,328,93,406,144
banana_0108.jpg,500,334,orange,413,122,500,194
banana_0109.jpg,375,500,banana,92,4,152,247
banana_0109.jpg,375,500,banana,152,4,219,260
banana_0109.jpg,375,500,banana,65,1,110,261
banana_0109.jpg,375,500,banana,42,1,75,220
banana_0109.jpg,375,500,orange,22,246,91,345
banana_0109.jpg,375,500,orange,6,346,80,449
banana_0109.jpg,375,500,orange,3,164,52,240
banana_0109.jpg,375,500,apple,148,344,220,423
banana_0110.jpg,500,333,banana,34,113,211,260
banana_0110.jpg,500,333,banana,178,84,384,292
banana_0110.jpg,500,333,banana,230,42,484,274
banana_0111.jpg,376,500,banana,114,170,233,500
banana_0111.jpg,376,500,banana,223,161,376,441
banana_0111.jpg,376,500,banana,1,134,79,463
banana_0111.jpg,376,500,banana,88,72,177,185
banana_0111.jpg,376,500,banana,212,89,296,200
banana_0112.jpg,500,370,banana,91,107,390,223
banana_0112.jpg,500,370,banana,12,168,361,290
banana_0113.jpg,500,375,banana,29,22,250,339
banana_0113.jpg,500,375,banana,230,13,469,342
banana_0114.jpg,375,500,banana,77,62,281,500
banana_0115.jpg,375,500,banana,9,107,371,488
banana_0116.jpg,500,375,banana,220,206,381,312
banana_0116.jpg,500,375,banana,184,198,364,307
banana_0116.jpg,500,375,banana,260,228,402,351
banana_0116.jpg,500,375,banana,324,234,426,372
banana_0116.jpg,500,375,orange,219,136,282,175
banana_0116.jpg,500,375,orange,188,106,237,153
banana_0116.jpg,500,375,orange,242,102,298,155
banana_0116.jpg,500,375,orange,338,158,402,203
banana_0116.jpg,500,375,apple,277,153,334,198
banana_0116.jpg,500,375,apple,296,118,347,166
banana_0116.jpg,500,375,apple,234,82,278,112
banana_0117.jpg,375,500,banana,24,204,337,327
banana_0117.jpg,375,500,banana,42,316,336,470
banana_0118.jpg,500,375,banana,118,20,387,300
banana_0119.jpg,375,500,banana,125,220,296,287
banana_0119.jpg,375,500,banana,127,183,289,225
banana_0119.jpg,375,500,banana,95,268,240,316
banana_0119.jpg,375,500,banana,113,152,256,207
banana_0120.jpg,500,375,banana,143,7,500,282
banana_0120.jpg,500,375,banana,337,11,500,152
banana_0120.jpg,500,375,banana,105,54,214,229
banana_0120.jpg,500,375,banana,5,23,221,374
banana_0121.jpg,375,500,banana,115,176,215,422
banana_0121.jpg,375,500,banana,308,206,374,304
banana_0121.jpg,375,500,banana,196,276,271,407
banana_0121.jpg,375,500,banana,278,324,369,500
banana_0121.jpg,375,500,banana,44,397,310,500
banana_0121.jpg,375,500,banana,86,79,371,180
banana_0122.jpg,500,357,banana,8,86,447,179
banana_0122.jpg,500,357,banana,3,131,444,265
banana_0122.jpg,500,357,banana,64,230,500,354
banana_0123.jpg,500,375,banana,29,231,213,375
banana_0124.jpg,500,375,banana,14,73,485,335
banana_0125.jpg,500,333,banana,29,100,429,225
banana_0125.jpg,500,333,banana,103,175,499,326
banana_0125.jpg,500,333,banana,30,57,361,157
banana_0126.jpg,500,333,banana,216,39,390,110
banana_0126.jpg,500,333,banana,215,143,379,241
banana_0127.jpg,500,375,banana,15,103,192,293
banana_0128.jpg,500,375,banana,37,33,111,276
banana_0128.jpg,500,375,banana,78,48,159,314
banana_0128.jpg,500,375,banana,137,67,225,335
banana_0128.jpg,500,375,banana,191,89,334,373
banana_0128.jpg,500,375,banana,252,92,351,311
banana_0128.jpg,500,375,banana,308,123,419,319
banana_0128.jpg,500,375,banana,345,55,476,273
banana_0129.jpg,500,375,banana,41,11,272,94
banana_0129.jpg,500,375,banana,29,65,168,159
banana_0129.jpg,500,375,banana,37,92,133,200
banana_0129.jpg,500,375,banana,49,55,221,283
banana_0129.jpg,500,375,banana,134,69,265,260
banana_0129.jpg,500,375,banana,197,82,339,294
banana_0129.jpg,500,375,banana,293,118,479,322
banana_0131.jpg,500,375,banana,104,224,393,355
banana_0131.jpg,500,375,orange,285,44,370,139
banana_0131.jpg,500,375,orange,131,42,227,135
banana_0132.jpg,500,366,banana,3,87,54,178
banana_0132.jpg,500,366,banana,41,113,80,169
banana_0132.jpg,500,366,banana,78,139,98,216
banana_0132.jpg,500,366,banana,39,177,67,239
banana_0132.jpg,500,366,banana,6,110,17,194
banana_0132.jpg,500,366,banana,14,128,35,216
banana_0133.jpg,500,333,banana,209,9,475,194
banana_0134.jpg,500,375,banana,154,36,252,174
banana_0134.jpg,500,375,banana,139,70,315,202
banana_0134.jpg,500,375,banana,175,121,372,212
banana_0134.jpg,500,375,banana,162,179,427,254
banana_0134.jpg,500,375,banana,153,227,402,312
banana_0135.jpg,500,375,banana,62,36,500,198
banana_0135.jpg,500,375,banana,9,152,372,328
banana_0135.jpg,500,375,banana,345,216,500,347
banana_0136.jpg,500,375,banana,12,39,280,283
banana_0136.jpg,500,375,banana,202,83,500,324
banana_0137.jpg,500,375,banana,45,129,500,368
banana_0138.jpg,500,381,banana,133,167,306,317
banana_0138.jpg,500,381,banana,165,153,386,254
banana_0138.jpg,500,381,banana,222,134,441,231
banana_0139.jpg,500,188,banana,83,30,238,102
banana_0139.jpg,500,188,banana,34,49,175,158
banana_0139.jpg,500,188,banana,284,50,416,163
banana_0139.jpg,500,188,banana,328,35,477,115
banana_0140.jpg,500,375,banana,60,83,419,280
banana_0141.jpg,375,500,banana,246,50,366,137
banana_0141.jpg,375,500,banana,202,133,298,216
banana_0141.jpg,375,500,banana,195,275,295,328
banana_0141.jpg,375,500,banana,240,356,337,423
banana_0141.jpg,375,500,banana,105,314,168,357
banana_0142.jpg,500,375,banana,43,66,178,356
banana_0142.jpg,500,375,banana,151,37,318,325
banana_0142.jpg,500,375,banana,309,81,488,332
banana_0143.jpg,500,377,banana,100,81,201,198
banana_0143.jpg,500,377,banana,129,94,208,257
banana_0143.jpg,500,377,banana,150,200,216,304
banana_0143.jpg,500,377,banana,194,208,245,324
banana_0143.jpg,500,377,banana,235,200,279,323
banana_0143.jpg,500,377,banana,260,198,315,309
banana_0143.jpg,500,377,banana,278,192,357,287
banana_0143.jpg,500,377,banana,293,170,389,259
banana_0143.jpg,500,377,banana,283,137,400,193
banana_0143.jpg,500,377,banana,293,108,435,192
banana_0143.jpg,500,377,banana,302,83,442,158
banana_0144.jpg,500,375,banana,9,73,499,375
banana_0144.jpg,500,375,banana,96,30,500,236
banana_0145.jpg,500,434,banana,13,153,361,432
banana_0146.jpg,500,375,banana,19,23,500,360
banana_0147.jpg,500,401,banana,142,72,339,231
banana_0147.jpg,500,401,banana,235,116,367,345
banana_0147.jpg,500,401,banana,167,124,297,355
banana_0147.jpg,500,401,banana,81,172,153,286
banana_0147.jpg,500,401,banana,100,46,290,176
banana_0148.jpg,500,334,banana,5,9,266,334
banana_0149.jpg,500,334,banana,169,121,212,187
banana_0149.jpg,500,334,banana,203,112,244,203
banana_0149.jpg,500,334,banana,221,113,269,194
banana_0149.jpg,500,334,banana,123,138,168,191
banana_0149.jpg,500,334,banana,76,131,157,191
banana_0149.jpg,500,334,banana,65,120,110,161
banana_0149.jpg,500,334,banana,108,117,136,168
banana_0149.jpg,500,334,banana,42,141,75,211
banana_0150.jpg,500,375,banana,9,121,205,260
banana_0150.jpg,500,375,banana,85,133,250,266
banana_0150.jpg,500,375,banana,143,146,295,296
banana_0150.jpg,500,375,banana,145,213,283,357
banana_0150.jpg,500,375,banana,47,286,150,375
banana_0150.jpg,500,375,apple,246,30,338,143
banana_0150.jpg,500,375,apple,294,81,412,193
banana_0150.jpg,500,375,orange,271,169,403,320
banana_0150.jpg,500,375,orange,146,16,239,124
banana_0151.jpg,500,438,banana,79,41,338,410
banana_0152.jpg,500,375,banana,8,7,439,226
banana_0153.jpg,500,328,banana,6,18,281,114
banana_0153.jpg,500,328,banana,47,62,230,183
banana_0153.jpg,500,328,banana,207,27,373,220
banana_0153.jpg,500,328,banana,301,107,447,312
banana_0153.jpg,500,328,banana,116,165,275,279
banana_0153.jpg,500,328,banana,19,146,154,274
banana_0155.jpg,500,333,banana,153,47,354,196
banana_0155.jpg,500,333,banana,101,131,228,220
banana_0155.jpg,500,333,banana,17,62,134,196
banana_0155.jpg,500,333,banana,192,179,373,278
banana_0156.jpg,500,334,banana,193,23,326,322
banana_0156.jpg,500,334,orange,48,111,194,253
banana_0157.jpg,500,375,banana,44,92,421,230
banana_0158.jpg,500,361,banana,14,52,500,309
banana_0160.jpg,500,375,banana,104,226,493,375
banana_0160.jpg,500,375,banana,146,64,500,232
banana_0160.jpg,500,375,banana,57,12,500,105
banana_0160.jpg,500,375,banana,1,191,93,349
lemon_0001.jpg,800,568,lemon,159,312,438,492
lemon_0001.jpg,800,568,lemon,313,211,540,350
lemon_0001.jpg,800,568,lemon,280,170,483,260
lemon_0001.jpg,800,568,lemon,101,243,261,416
lemon_0002.jpg,500,400,lemon,36,20,457,373
lemon_0003.jpg,500,375,lemon,193,88,293,182
lemon_0003.jpg,500,375,lemon,176,193,278,278
lemon_0003.jpg,500,375,lemon,107,137,213,219
lemon_0003.jpg,500,375,lemon,42,93,142,190
lemon_0003.jpg,500,375,lemon,82,27,188,114
lemon_0003.jpg,500,375,lemon,317,119,445,216
lemon_0003.jpg,500,375,lemon,285,183,384,309
lemon_0003.jpg,500,375,lemon,222,265,337,361
lemon_0003.jpg,500,375,lemon,122,249,238,352
lemon_0003.jpg,500,375,lemon,30,257,157,342
lemon_0003.jpg,500,375,lemon,11,165,97,262
lemon_0003.jpg,500,375,lemon,97,190,191,269
lemon_0003.jpg,500,375,lemon,92,325,184,375
lemon_0003.jpg,500,375,lemon,435,295,500,368
lemon_0003.jpg,500,375,lemon,378,214,492,312
lemon_0003.jpg,500,375,lemon,452,129,500,228
lemon_0003.jpg,500,375,lemon,391,25,500,135
lemon_0003.jpg,500,375,lemon,265,29,369,123
lemon_0003.jpg,500,375,lemon,191,8,293,79
lemon_0003.jpg,500,375,lemon,1,43,59,122
lemon_0004.jpg,500,375,lemon,16,22,421,372
lemon_0005.jpg,500,375,lemon,6,68,218,371
lemon_0006.jpg,500,375,lemon,107,37,434,350
lemon_0007.jpg,500,370,lemon,92,66,435,308
lemon_0008.jpg,500,375,lemon,129,8,269,131
lemon_0008.jpg,500,375,lemon,277,3,433,118
lemon_0008.jpg,500,375,lemon,399,41,489,178
lemon_0008.jpg,500,375,lemon,288,122,435,241
lemon_0008.jpg,500,375,lemon,244,65,301,165
lemon_0008.jpg,500,375,lemon,110,127,261,280
lemon_0008.jpg,500,375,lemon,23,131,123,242
lemon_0008.jpg,500,375,lemon,73,56,157,145
lemon_0008.jpg,500,375,lemon,212,189,365,345
lemon_0009.jpg,500,389,lemon,60,27,430,318
lemon_0010.jpg,500,375,lemon,5,10,158,188
lemon_0010.jpg,500,375,lemon,62,83,301,333
lemon_0010.jpg,500,375,orange,282,123,428,282
lemon_0010.jpg,500,375,orange,148,2,344,133
lemon_0010.jpg,500,375,orange,338,2,482,137
lemon_0010.jpg,500,375,orange,206,275,384,375
lemon_0011.jpg,500,375,lemon,146,74,301,259
lemon_0011.jpg,500,375,lemon,309,79,472,242
lemon_0011.jpg,500,375,lemon,21,3,198,147
lemon_0011.jpg,500,375,lemon,5,116,127,281
lemon_0011.jpg,500,375,lemon,152,285,377,375
lemon_0011.jpg,500,375,lemon,367,224,496,375
lemon_0011.jpg,500,375,lemon,269,5,403,103
lemon_0011.jpg,500,375,lemon,411,19,500,132
lemon_0012.jpg,500,375,lemon,2,1,280,367
lemon_0013.jpg,375,500,lemon,5,51,107,154
lemon_0013.jpg,375,500,lemon,36,137,181,295
lemon_0013.jpg,375,500,lemon,181,166,307,280
lemon_0013.jpg,375,500,lemon,252,99,375,205
lemon_0013.jpg,375,500,lemon,137,48,322,141
lemon_0013.jpg,375,500,lemon,158,255,291,384
lemon_0013.jpg,375,500,lemon,273,298,375,485
lemon_0013.jpg,375,500,lemon,137,349,263,498
lemon_0013.jpg,375,500,lemon,44,384,145,500
lemon_0013.jpg,375,500,lemon,26,272,148,398
lemon_0013.jpg,375,500,lemon,5,295,70,443
lemon_0013.jpg,375,500,lemon,1,449,52,500
lemon_0013.jpg,375,500,lemon,145,31,212,84
lemon_0013.jpg,375,500,lemon,90,71,162,146
lemon_0014.jpg,333,500,lemon,2,200,190,391
lemon_0014.jpg,333,500,lemon,169,264,323,386
lemon_0014.jpg,333,500,lemon,206,356,332,500
lemon_0014.jpg,333,500,lemon,73,384,223,500
lemon_0014.jpg,333,500,lemon,1,340,65,478
lemon_0015.jpg,375,500,lemon,45,74,191,237
lemon_0015.jpg,375,500,lemon,158,37,297,143
lemon_0015.jpg,375,500,lemon,90,210,211,335
lemon_0015.jpg,375,500,lemon,74,292,218,462
lemon_0015.jpg,375,500,lemon,8,246,89,358
lemon_0015.jpg,375,500,lemon,10,80,71,178
lemon_0015.jpg,375,500,lemon,262,333,321,422
lemon_0015.jpg,375,500,lemon,324,296,375,380
lemon_0016.jpg,500,343,lemon,14,13,492,338
lemon_0017.jpg,500,375,lemon,13,25,208,210
lemon_0017.jpg,500,375,lemon,266,42,471,242
lemon_0017.jpg,500,375,lemon,3,195,87,349
lemon_0017.jpg,500,375,lemon,334,229,500,374
lemon_0018.jpg,500,375,lemon,129,90,358,264
lemon_0019.jpg,376,500,lemon,176,19,329,137
lemon_0019.jpg,376,500,lemon,20,13,195,149
lemon_0019.jpg,376,500,lemon,121,120,271,278
lemon_0019.jpg,376,500,lemon,35,200,194,322
lemon_0019.jpg,376,500,lemon,115,288,263,438
lemon_0019.jpg,376,500,lemon,253,197,355,347
lemon_0019.jpg,376,500,lemon,207,376,309,483
lemon_0019.jpg,376,500,lemon,36,381,195,495
lemon_0020.jpg,500,381,lemon,62,78,261,314
lemon_0021.jpg,333,500,lemon,116,272,284,465
lemon_0021.jpg,333,500,lemon,135,151,305,299
lemon_0022.jpg,500,375,lemon,22,28,174,140
lemon_0022.jpg,500,375,lemon,128,77,269,199
lemon_0022.jpg,500,375,lemon,239,46,349,162
lemon_0022.jpg,500,375,lemon,355,71,497,226
lemon_0022.jpg,500,375,lemon,246,156,412,322
lemon_0022.jpg,500,375,lemon,38,166,258,375
lemon_0023.jpg,500,499,lemon,51,36,475,477
lemon_0024.jpg,375,500,lemon,94,167,298,368
lemon_0025.jpg,320,481,lemon,4,99,168,244
lemon_0025.jpg,320,481,pear,4,177,191,460
lemon_0026.jpg,500,375,lemon,2,141,28,177
